a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2020,3067,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3067,2,2,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3068,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3069,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3069,2,2,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2020,3069,2,3,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2020,3070,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3071,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3072,2,1,Pedal cyclist,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Pedal cycle
2020,3073,0,1,Pedestrian,Male,45-54,Slightly injured,,,Other,,,
2020,3074,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2020,3075,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3075,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2020,3075,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2020,3076,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3077,2,1,Pedal cyclist,Male,45-54,Slightly injured,,,Other,,,Pedal cycle
2020,3078,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3078,2,2,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3079,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3079,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2020,3079,2,3,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3080,1,1,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2020,3081,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car (used as taxi)
2020,3082,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3082,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3083,0,1,Pedestrian,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,
2020,3084,2,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2020,3085,0,1,Pedestrian,Female,10-16,Slightly injured,,,Other,,,
2020,3086,2,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3087,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3088,1,1,Motorcyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Motorcycle (under 125cc)
2020,3088,2,2,Driver,Male,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods 3.5 tonnes or less
2020,3089,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3090,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3090,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3091,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3092,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3092,3,2,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3092,3,3,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3093,0,1,Pedestrian,Male,35-44,Slightly injured,,,Other,,,
2020,3094,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3095,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3096,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3097,1,1,Driver,Male,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3097,2,2,Driver,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3097,2,3,Vehicle passenger - front,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3098,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3099,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2020,3099,2,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3100,1,1,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3101,1,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2020,3102,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3102,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 7.5 tonnes or over
2020,3103,2,1,Vehicle passenger - rear,Male,55-64,Slightly injured,,,Other,,,Car
2020,3104,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3105,0,1,Pedestrian,Female,10-16,Slightly injured,,,Other,,,
2020,3106,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3107,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3107,2,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3107,2,3,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2020,3107,2,4,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2020,3107,2,5,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2020,3108,0,1,Pedestrian,Female,55-64,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2020,3109,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3110,0,1,Pedestrian,Male,10-16,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2020,3111,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3112,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3113,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3114,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3115,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3116,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3116,2,2,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2020,3117,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3117,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3117,2,3,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3118,1,1,Driver,Unknown,25-34,Slightly injured,,,Other,,,Car
2020,3119,2,1,Pedal cyclist,Male,55-64,Slightly injured,,,Other,,,Pedal cycle
2020,3120,1,1,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2020,3121,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3121,1,2,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2020,3122,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3122,2,2,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3122,2,3,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2020,3122,2,4,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2020,3123,1,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3123,1,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3124,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3125,0,1,Pedestrian,Male,35-44,Seriously injured,In centre of carriageway,In carriageway stationary - not crossing,Other,Not a bus or coach passenger,No,
2020,3126,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2020,3127,0,1,Pedestrian,Male,10-16,Slightly injured,,,School pupil on journey to / from school,,,
2020,3128,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3129,0,1,Pedestrian,Female,65+,Slightly injured,,,Other,,,
2020,3130,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3131,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3132,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3133,1,1,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3133,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3134,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3134,2,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3134,2,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2020,3135,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3135,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3135,2,3,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2020,3136,0,1,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2020,3137,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3138,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3139,1,1,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3139,2,2,Driver,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods vehicle (gross weight unknown)
2020,3140,2,1,Driver,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Agricultural vehicle
2020,3141,1,1,Driver,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3141,2,2,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3142,0,1,Pedestrian,Female,65+,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers offside,Other,Not a bus or coach passenger,No,
2020,3143,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2020,3143,2,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2020,3144,2,1,Pedal cyclist,Male,25-34,Slightly injured,,,Other,,,Pedal cycle
2020,3145,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2020,3146,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3146,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3146,1,3,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2020,3147,0,1,Pedestrian,Female,Under 10,Slightly injured,,,Other,,,
2020,3148,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3149,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3150,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3151,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3151,2,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2020,3152,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2020,3152,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3153,0,1,Pedestrian,Male,65+,Slightly injured,,,Other,,,
2020,3154,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3155,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Other motor vehicle
2020,3155,1,2,Vehicle passenger - front,Male,55-64,Slightly injured,,,Other,,,Other motor vehicle
2020,3155,1,3,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Other motor vehicle
2020,3155,2,4,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3156,3,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3156,3,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2020,3156,3,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3157,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2020,3158,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2020,3158,2,2,Vehicle passenger - rear,Female,65+,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2020,3159,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3160,0,1,Pedestrian,Male,10-16,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers offside masked by static vehicle,Other,Not a bus or coach passenger,No,
2020,3161,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3161,2,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2020,3162,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3163,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3163,2,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2020,3164,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3165,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3166,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2020,3167,0,1,Pedestrian,Female,25-34,Slightly injured,,,Other,,,
2020,3167,0,2,Pedestrian,Male,Under 10,Slightly injured,,,Other,,,
2020,3168,1,1,Pedal cyclist,Female,65+,Slightly injured,,,Other,,,Pedal cycle
2020,3169,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3169,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2020,3170,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3171,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3172,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2020,3172,3,2,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3173,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3174,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3174,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2020,3175,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3176,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3177,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2020,3178,0,1,Pedestrian,Female,55-64,Seriously injured,In carriageway on pedestrian crossing,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2020,3179,1,1,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods 3.5 tonnes or less
2020,3179,2,2,Driver,Male,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3179,2,3,Vehicle passenger - front,Female,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3180,1,1,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2020,3181,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3181,2,2,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2020,3182,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3183,1,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2020,3183,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3183,2,3,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2020,3183,2,4,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2020,3184,1,1,Driver,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3184,2,2,Driver,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3185,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3185,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,Car
2020,3185,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,Car
2020,3186,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2020,3187,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3188,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3188,1,2,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2020,3188,1,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3188,2,4,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3189,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3190,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2020,3191,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3191,2,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2020,3192,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2020,3193,1,1,Pedal cyclist,Male,25-34,Slightly injured,,,Other,,,Pedal cycle
2020,3194,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2020,3195,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2020,3196,1,1,Motorcyclist,Male,35-44,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2020,3197,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2020,3197,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3197,2,3,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2020,3198,0,1,Pedestrian,Female,17-24,Slightly injured,,,Other,,,
2020,3199,1,1,Pedal cyclist,Male,45-54,Slightly injured,,,Other,,,Pedal cycle
2020,3200,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2020,3200,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3200,1,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2020,3200,2,4,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2020,3200,2,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2020,3201,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3201,1,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2020,3201,2,3,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2020,3201,2,4,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2020,3202,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2020,3203,1,1,Driver,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3203,2,2,Driver,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3203,2,3,Vehicle passenger - front,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3204,1,1,Motorcyclist,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2020,3205,1,1,Vehicle passenger - front,Female,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3206,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2020,3206,2,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2020,3207,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3207,1,2,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3208,1,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2020,3208,1,2,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2020,3208,1,3,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2020,3209,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2020,3210,1,1,Driver,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3210,1,2,Vehicle passenger - front,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3210,2,3,Driver,Male,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2020,3211,1,1,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Car
2020,3212,2,1,Pedal cyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2020,3213,1,1,Motorcyclist,Male,25-34,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2020,3214,1,1,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2020,3215,2,1,Driver,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3215,2,2,Vehicle passenger - front,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3215,3,3,Driver,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3215,3,4,Vehicle passenger - rear,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2020,3215,3,5,Vehicle passenger - front,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
